School ID,School Name,ncessch,school_id,school_name,leaid,latitude,longitude,census_tract,college_enroll_pct,salaries_crdc,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,enrl_AP_crdc,FY 2017 Ending Budget,food_stamps,above_pov_rate,internet_rate,emp_rate_25_64,median_earnings,ds_pm_pred
609704,FARRAGUT HS,170993000788,788,Farragut Career Academy High School,1709930,41.849562,-87.708282,17031300800,0.465,4645916.5,724.0,59.0,2.0,1.0,17,10052878,540,58.0,48.6854034451496,93.9,18619,71.6803
609674,CHICAGO VOCATIONAL HS,170993000943,943,Chicago Vocational Career Academy High School,1709930,41.737729,-87.572866,17031450300,0.452,4733731.5,827.0,53.0,4.0,0.0,54,11034938,356,83.8,66.20132255694342,84.7,30176,68.5325
609735,TILDEN HS,170993001161,1161,Tilden Career Communty Academy High School,1709930,41.807504,-87.642518,17031843800,0.436,2005786.0,236.0,23.0,1.0,0.0,9,4478030,206,76.1,70.15873015873015,79.9,31976,69.5665
609722,MANLEY HS,170993001125,1125,Manley Career Academy High School,1709930,41.870762,-87.700024,17031271800,0.41700000000000004,1205192.375,105.0,12.0,1.0,0.0,17,3128787,103,26.3,52.11267605633802,86.3,17400,71.8863
609709,GAGE PARK HS,170993000809,809,Gage Park High School,1709930,41.79102,-87.689367,17031835100,0.409,1912312.625,328.0,24.0,1.0,0.0,53,6417880,446,77.3,69.58456973293768,80.2,23046,70.4769
609716,KELVYN PARK HS,170993000923,923,Kelvyn Park High School,1709930,41.92744,-87.736051,17031200200,0.409,2491887.5,441.0,31.5,1.5,0.0,56,6340474,449,80.3,65.6641604010025,96.6,24766,72.47149999999999
610518,AUSTIN CCA HS,170993005984,5984,Austin College and Career Academy High School,1709930,41.884832,-87.762933,17031251900,0.381,1689136.625,212.0,19.0,1.0,0.0,29,3966771,729,52.3,50.15615240474703,74.4,19353,72.3149
610323,BOWEN HS,170993005072,5072,Bowen High School,1709930,41.734303,-87.557463,17031460600,0.358,2006787.125,275.0,21.0,1.0,0.0,68,5069008,105,83.2,60.281690140845065,80.4,20642,68.0181
610245,DOUGLASS HS,170993005789,5789,Douglass Academy High School,1709930,41.890188,-87.767076,17031251400,0.326,1082972.125,98.0,9.0,1.0,0.0,0,2573479,508,71.8,46.43691588785047,89.1,28578,73.02120000000001
610386,PEACE AND EDUCATION HS,170993002596,2596,Peace and Education Coalition High School,1709930,41.80356,-87.667611,17031611300,0.245,934793.0,91.0,19.5,2.0,0.0,0,2955517,249,71.1,52.30582524271845,83.0,21069,71.0059
400147,CAMELOT - EXCEL HS,170993006219,6219,Chicago Excel Academy High School,1709930,41.69194,-87.654321,17031750600,0.22699999999999998,1927247.0,277.0,11.0,1.48,0.0,0,3002939,443,66.3,57.615894039735096,86.8,24271,68.7926
609766,VAUGHN HS,170993001018,1018,Vaughn Occupational High School,1709930,41.960243,-87.764367,17031150300,0.10800000000000001,2196538.25,184.0,26.0,1.0,1.0,0,5108268,261,86.8,79.839518555667,95.9,45327,72.4476
609769,GRAHAM HS,170993001076,1076,Graham  R Training Center,1709930,41.849534,-87.624985,17031841000,0.045,1464477.75,110.0,18.0,1.0,2.0,0,4119980,81,77.6,86.89788053949904,94.5,77750,69.2768
609748,YORK HS,170993000693,693,York Alternative High School,1709930,41.843173,-87.695803,17031843500,0.031,1311565.625,200.0,40.0,1.0,0.0,0,7334964,72,70.6,56.00000000000001,91.5,19324,70.92099999999999
609745,SOUTHSIDE HS,170993005305,5305,Southside Occupational Academy High School,1709930,41.759709,-87.676316,17031672000,0.0,2799687.25,245.0,33.5,1.0,0.0,0,7223968,400,79.6,56.14927905004241,75.1,26992,70.7116
609783,JEFFERSON HS,170993000894,894,Jefferson Alternative High School,1709930,41.867671,-87.681435,17031838200,0.0,1449788.5,169.0,45.0,1.0,0.0,0,7695434,43,61.9,72.25,91.0,7686,70.9809
