School ID,School Name,ncessch,school_id,school_name,leaid,latitude,longitude,census_tract,college_enroll_pct,salaries_crdc,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,enrl_AP_crdc,FY 2017 Ending Budget,food_stamps,above_pov_rate,internet_rate,emp_rate_25_64,median_earnings,ds_pm_pred
610390,RICKOVER MILITARY HS,170993005078,5078,Rickover Naval Academy High School,1709930,41.98902,-87.666421,17031030500,0.755,95532.71212121213,0.8989169675090253,0.05956678700361011,0.005415162454873646,0.0,0.259927797833935,10317.61010830325,0.040502793296089384,90.6,93.01675977653632,98.0,50615,70.00489999999999
609730,SENN HS,170993001114,1114,Senn High School,1709930,41.989094,-87.666773,17031030500,0.753,75371.33173076923,0.8174878556557946,0.07217210270645386,0.0034698126301179735,0.0,0.1707147814018043,9124.393476752255,0.040502793296089384,90.6,93.01675977653632,98.0,50615,70.00489999999999
609679,PROSSER HS,170993000681,681,Prosser Career Academy High School,1709930,41.91938,-87.761802,17031191200,0.726,77523.4772462077,0.926829268292683,0.061477761836441894,0.002510760401721664,0.0,0.20516499282639886,9796.69655667145,0.21356275303643724,69.8,53.44129554655871,96.1,22686,72.4929
610357,SPRY HS,170993005677,5677,Spry Community Links High School,1709930,41.848607,-87.697784,17031301100,0.721,79586.57142857143,0.9767441860465116,0.10852713178294573,0.007751937984496124,0.007751937984496124,0.40310077519379844,16405.03100775194,0.4610552763819096,64.5,50.0,86.2,21376,71.8057
609695,AMUNDSEN HS,170993000587,587,Amundsen High School,1709930,41.975232,-87.680089,17031040402,0.7070000000000001,85627.54,0.8344208809135399,0.061174551386623165,0.0024469820554649264,0.0,0.0367047308319739,9492.008972267537,0.05647438483259379,93.1,96.4501815248084,97.3,57849,71.267
609741,HUBBARD HS,170993000889,889,Hubbard High School,1709930,41.780103,-87.718726,17031650100,0.7040000000000001,79028.6359223301,0.9651097355092854,0.057962858750703436,0.0028137310073157004,0.0,0.22903770399549803,9421.286437816545,0.2752902155887231,74.0,64.6766169154229,88.9,19429,70.4545
609713,HYDE PARK HS,170993000893,893,Hyde Park Academy High School,1709930,41.78211,-87.587269,17031420100,0.698,77884.16666666667,0.9801401869158879,0.0630841121495327,0.002336448598130841,0.002336448598130841,0.05023364485981308,10006.432242990653,0.4783783783783784,65.0,63.37837837837837,92.9,24175,68.7334
609724,MATHER HS,170993000977,977,Mather High School,1709930,41.988119,-87.701409,17031020701,0.698,76509.15425531915,0.8862690707350902,0.0651872399445215,0.0034674063800277394,0.0,0.2461858529819695,9720.561026352289,0.08943089430894309,92.8,86.34146341463415,95.5,35982,71.7018
609739,WASHINGTON HS,170993001189,1189,Washington G High School,1709930,41.687525,-87.53905,17031520600,0.6970000000000001,69473.52659574468,0.9240947075208914,0.06545961002785515,0.002785515320334262,0.002785515320334262,0.19846796657381616,8975.146239554317,0.11735330836454431,83.3,57.42821473158551,87.1,26359,67.4711
609727,PHILLIPS HS,170993001061,1061,Phillips Academy High School,1709930,41.824429,-87.619904,17031839600,0.696,77170.4,0.9384858044164038,0.06309148264984227,0.0031545741324921135,0.0,0.08832807570977919,10752.372239747634,0.2445859872611465,83.2,58.08917197452229,89.3,42038,69.4785
