School ID,School Name,ncessch,school_id,school_name_x,leaid_x,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,latitude_x,longitude_x,census_tract_x,hs_graduates,enrollment_crdc,tot_hhld_census_tract,college_enrollment,college_enrollment_pct,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,above_pov_rate,internet_rate,emp_rate_25_64,FY 2017 Ending Budget,food_stamps,median_earnings,ds_pm_pred,opportunity_index
609748,YORK HS,170993000693,693,York Alternative High School,1709930,2700 S California Av,Chicago,IL,60608,2700 S California Av,Chicago,IL,60608,41.843173,-87.695803,17031843500,32,210,300,-0.9233250859845114,-2.722127581388234,-0.5714590263510888,-2.8423684078473723,-0.1914339695302635,0.4182065345230492,-2.6920865636015816,-0.9315391306143308,-0.316907498085781,-0.8902984970188023,0.2741835241151398,-2.7465859841604403,0.0521780042483445,-0.8733152052154989,-0.0323959792110865,-1.2023011365442482
609751,KING HS,170993000931,931,King College Prep High School,1709930,4445 S Drexel Blvd,Chicago,IL,60653,4445 S Drexel Blvd,Chicago,IL,60653,41.813881,-87.602917,17031390300,130,600,1439,-0.0937786697305302,1.060678039509937,0.3966260598999305,0.2884219507150038,0.2535829338082917,0.4182065345230492,0.4659622893035456,1.335571492744969,-1.1142573946015573,-0.7857445259788033,0.0063030695198907,0.3495517380855648,-0.90651477382763,0.1575150711915022,-1.1255287069902304,0.2082297343631477
609753,CHICAGO AGRICULTURE HS,170993005147,5147,Chicago HS for Agricult Sciences,1709930,3857 W 111th St,Chicago,IL,60655,3857 W 111th St,Chicago,IL,60655,41.690023,-87.717329,17031740400,152,718,1818,0.034423958235994,1.0055216999585663,2.921922524008941,0.4691801423703696,0.4242347268248408,-3.608346197841717,0.5355393801640288,-0.6531604741163439,1.3907501969521745,0.3570090192651721,0.8565323384526384,0.2368990779946895,1.3012973454046548,1.1135720914298894,0.6584313952218367,0.5499538468135694
609755,YOUNG HS,170993000714,714,Young Magnet High School,1709930,211 S Laflin St,Chicago,IL,60607,211 S Laflin St,Chicago,IL,60607,41.87827,-87.663686,17031833100,463,2159,3820,2.1912446404963446,1.2445325046811726,2.910189036710382,0.6271572155230066,0.1376737913145227,0.4182065345230492,0.2114041728764349,1.9255204331128468,0.8126715219782361,1.3875915071236966,1.0545309353273882,0.8467956257578871,0.930129052945082,3.6080695858797354,-0.2858686702713957,1.3765362343058853
609756,CURIE HS,170993001198,1198,Curie Metropolitan High School,1709930,4959 S Archer Ave,Chicago,IL,60632,4959 S Archer Ave,Chicago,IL,60632,41.801913,-87.722181,17031570400,519,2916,525,2.0856660057003835,0.6791800242796229,-0.4382477297604784,0.391794616273389,0.330499435619894,-0.0775178930897597,-0.2713264332759383,0.0909169076353911,0.600044882907363,-0.9309285711010492,-0.1101666933476089,0.6728774548809928,0.7255157739874692,-0.6262551165346659,0.2601897323134473,0.11554618392672882
609759,CLEMENTE HS,170993001086,1086,Clemente Community Academy HS,1709930,1147 N Western Ave,Chicago,IL,60622,1147 N Western Ave,Chicago,IL,60622,41.902601,-87.685986,17031242400,94,755,1370,-0.4482212294026858,0.2655074776443429,-0.4700825665739747,0.1387593156794836,0.4667588014119705,-0.5390997111186403,-0.4239264258769221,-0.0637925046711578,0.9123402590427082,1.4337713974740842,0.8332383858791381,0.4808394550611524,1.3320112541758489,0.9901705234746424,-0.4890531921634351,0.36805427791526113
609760,CARVER MILITARY HS,170993000671,671,Carver Military Academy HS,1709930,13100 S Doty Ave,Chicago,IL,60827,13100 S Doty Ave,Chicago,IL,60827,41.656534,-87.589046,17031540102,108,478,1150,-0.3803492498909964,0.2425256694979385,-0.475258102508153,0.6993594113848214,0.6402573142544842,0.4182065345230492,2.059206490930169,-0.2926982923353035,-2.602643868097674,-1.3292799496030765,-1.9620359229408555,0.4239925186066897,-2.043685607093793,-1.1086839428459128,-1.5420569768689054,-0.38899763572185947
609761,CORLISS HS,170993001072,1072,Corliss High School,1709930,821 E 103rd St,Chicago,IL,60628,821 E 103rd St,Chicago,IL,60628,41.706533,-87.602607,17031500200,78,310,790,-0.6216718437103365,-0.4469285748941943,-0.0337424109031942,-0.0271573075869196,0.2870788297585056,-0.7475454258954597,0.1070963132646207,0.3758926706119671,-0.5162449722147252,-0.731892638571563,-1.0069838674273572,-0.4456472681683857,-2.147753636537988,-0.5320176880128817,-1.0752405378219518,-0.32777486500285824
609762,JULIAN HS,170993000895,895,Julian High School,1709930,10330 S Elizabeth St,Chicago,IL,60643,10330 S Elizabeth St,Chicago,IL,60643,41.70605,-87.654396,17031730700,192,516,716,-0.2521466219244721,-0.7089211877632051,-0.6769915575557784,0.2019877819691636,0.0845455054083755,0.4182065345230492,0.0381497463256187,0.0691314340388009,-0.137503771369731,0.1925270248211834,-0.0053439067668602,-0.2770752601067861,-0.649440635758645,-0.117231678493345,-1.1407675461321336,-0.12629774957182546
609764,JUAREZ HS,170993000722,722,Juarez Community Academy HS,1709930,2150 S Laflin St,Chicago,IL,60608,2150 S Laflin St,Chicago,IL,60608,41.852914,-87.66456,17031310700,296,1734,505,0.4718211595335477,0.021900311292456,-0.6688118734762459,0.4139221773547997,0.3937093635792555,0.4182065345230492,-0.7043578719830125,-0.3455900534661748,-0.104280859014907,0.4782511270188503,0.6468867652911392,0.7833288054757369,0.6401818784165703,-0.6635775064263882,-0.0654134640185374,0.12823863771775698
609766,VAUGHN HS,170993001018,1018,Vaughn Occupational High School,1709930,4355 N Linder Ave,Chicago,IL,60641,4355 N Linder Ave,Chicago,IL,60641,41.960243,-87.764367,17031150300,37,230,2991,-0.9007010928139482,-2.3682077359336056,0.3966260598999305,-0.8575975050550534,-0.0624435627654647,-1.153024368649724,0.0238040337540732,-0.9315391306143308,0.7595148622105179,0.8047539617344225,0.7866504807321392,-1.030889853152048,1.0338746337246607,0.7970705165649742,2.029926917993069,-0.1531109358551589
609769,GRAHAM HS,170993001076,1076,Graham  R Training Center,1709930,2347 S Wabash Ave,Chicago,IL,60616,2347 S Wabash Ave,Chicago,IL,60616,41.849534,-87.624985,17031841000,22,118,519,-0.9233250859845114,-2.6577785185783016,-0.443269793531833,-1.8700411415016387,-1.347975074251932,-5.7069308846250495,-0.1402411256389522,-0.9315391306143308,0.1482132748817554,1.3066220597636384,0.623592812717639,-2.7447897927941183,0.5916266452069727,2.879865434739349,-1.1697213405017532,-0.8698299877601628
609780,MARINE LEADERSHIP AT AMES HS,170993002618,2618,Marine Leadership Academy - Ames,1709930,1920 N Hamlin Ave,Chicago,IL,60647,1920 N Hamlin Ave,Chicago,IL,60647,41.916146,-87.722135,17031222900,76,864,300,-0.5915065194829189,-0.1435687073616557,-0.6607463878217238,0.4082762274912436,0.2103174015392656,0.4182065345230492,0.1777218080873594,-0.301786179681192,0.4139965737203477,0.6502584785997141,0.7982974570188885,0.633659134380491,0.0521780042483445,-0.5825731455770563,1.008416734180863,0.14288258140711843
609783,JEFFERSON HS,170993000894,894,Jefferson Alt High School,1709930,1100 S Hamilton Ave,Chicago,IL,60612,1100 S Hamilton Ave,Chicago,IL,60612,41.867671,-87.681435,17031838200,10,215,400,-0.9308664170413656,-2.8646147918959417,0.4852733861118703,-3.324923701338106,-0.1569365351629335,0.4182065345230492,-2.72211867722214,-0.9315391306143308,-0.894986173059719,0.2651192346950854,0.2159486426813899,-2.8631798854536368,0.9037972516570332,-1.6209192905164698,0.0295752999659839,-1.1157987742691733
610244,CLARK HS,170993001210,1210,Clark  G R Elem School,1709930,1045 S Monitor Ave,Chicago,IL,60644,1045 S Monitor Ave,Chicago,IL,60644,41.868021,-87.77017,17031831400,94,236,967,-0.3728079188341421,0.7527218103481175,-0.443269793531833,0.302179347143087,-0.0280096829935058,0.4182065345230492,0.3230315740135329,-0.9315391306143308,0.0884120326430727,-0.7470638304765287,0.15771376124764,-1.599728657137151,-0.4059094362418456,-0.6634490300412188,1.5290770715291977,-0.5024165379143128
610245,DOUGLASS HS,170993005789,5789,Douglass Academy High School,1709930,543 N Waller Ave,Chicago,IL,60644,543 N Waller Ave,Chicago,IL,60644,41.890188,-87.767076,17031251400,43,101,1712,-0.8252877822454044,-1.366200900750372,-0.6852809114919886,-0.2441018450507349,-1.792319859428036,0.4182065345230492,1.9072127474968743,-0.9315391306143308,-0.2371725084342031,-1.570258924898737,-0.0053439067668602,-1.472021339191192,-0.3124369724238995,-0.2788549710365004,1.1897589199695056,-0.7389815795536199
610304,PHOENIX MILITARY HS,170993004715,4715,Phoenix Military Academy HS,1709930,145 S Campbell Ave,Chicago,IL,60612,145 S Campbell Ave,Chicago,IL,60612,41.879116,-87.688418,17031280800,118,531,361,-0.229522628753909,0.757318171977398,-0.5150557639106164,0.6883518784577048,0.1186531382574304,-0.2623642898267393,0.9927245471824124,1.9020224002532824,-0.0311904518342935,-0.8343618022296707,-1.6242736106251052,0.3914318715404934,-0.91565813831448,-0.8165286429706065,1.1887429973600387,0.18683198147054586
610323,BOWEN HS,170993005072,5072,Bowen High School,1709930,2710 E 89th St,Chicago,IL,60617,2710 E 89th St,Chicago,IL,60617,41.734303,-87.557463,17031460600,67,297,355,-0.7498744716768607,-1.2191173286133838,-0.4033886988769537,0.2275778354118541,0.2430943199248915,0.4182065345230492,0.6058834862238841,0.3396504994696303,0.5203098932557851,-0.5858590686842229,-1.0186308437141065,-0.3371815003697853,-0.3063032309085416,-0.788649267388838,-1.4932926916148137,-0.12061039158285633
610334,RABY HS,170993005075,5075,Raby High School,1709930,3545 W Fulton Blvd,Chicago,IL,60624,3545 W Fulton Blvd,Chicago,IL,60624,41.8858,-87.715382,17031836800,68,378,936,-0.6820024921651714,-0.6353794016947109,-0.8739856158045328,-0.0960610757751125,0.4678503317120406,0.4182065345230492,-0.5335963134204252,-0.9315391306143308,-2.3302159867881174,-1.316914274882392,0.0994788798138902,0.0620429295828529,-2.367403982664456,-0.942307024051488,0.0981500761045483,-0.6399073673576725
610340,CHICAGO ACADEMY HS,170993005061,5061,Chicago Academy High School,1709930,3400 N Austin Ave,Chicago,IL,60634,3400 N Austin Ave,Chicago,IL,60634,41.943327,-87.776988,17031171100,105,542,1260,-0.2747706150950352,0.9457689987779148,0.1926717872315018,0.4320316420362404,0.7172106301523954,0.4182065345230492,-0.5849997606089495,0.0211287870259201,0.9522077538684977,0.4945098612844364,0.9147672198863882,0.6421285622890949,1.309075174428044,0.2595895592086222,1.4808207475798436,0.4901551211331188
610357,SPRY HS,170993005677,5677,Spry Community Links High School,1709930,2400 S Marshall Blvd,Chicago,IL,60623,2400 S Marshall Blvd,Chicago,IL,60623,41.848607,-87.697784,17031301100,43,129,796,-0.6970851542788802,0.4493619428155784,-0.726240072117967,-0.7418336008877112,-1.1228646974481695,-2.38321290524236,-0.233408270157196,1.3065197666743942,-0.7222270288146339,-1.316914274882392,-0.3431062190826084,-0.2478341867003176,-1.368613906001327,-0.7414984340316535,0.434928421140596,-0.46803208969820814
610381,BRONZEVILLE HS,170993005792,5792,Bronzeville Scholastic HS,1709930,4934 S Wabash Ave,Chicago,IL,60615,4934 S Wabash Ave,Chicago,IL,60615,41.804436,-87.62508,17031381800,84,322,537,-0.5010105468006665,0.2563147543857816,-0.5583056963748525,0.3682904054931439,0.3245276575289311,0.4182065345230492,-0.0581258814522625,-0.9142965602756872,-0.0311904518342935,-0.4231661369000119,0.7051216467248891,0.2266007411645694,-0.4399843716828634,0.1711335680194629,-1.7000329426399643,-0.12665605230079735
610383,SOCIAL JUSTICE HS,170993005793,5793,School of Social Justice HS,1709930,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,41.834912,-87.735753,17031830500,70,286,1072,-0.553799864198647,0.4171874114106128,-0.718491179966574,0.113059451453389,0.2027534972964288,-0.8453707652312786,-0.7454127860142595,0.6603239016288196,-0.3966424877373579,0.5933056259993512,0.1460667849608907,0.2192102659743096,0.0598524103077863,-0.6844549190164222,0.5949362321305705,0.027194044435619832
610384,INFINITY HS,170993005795,5795,Infinity Math  Science & Tech HS,1709930,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,41.834922,-87.735531,17031830500,79,418,1072,-0.4557625604595402,0.7986854266409263,-0.5852102349626095,0.3536266745057254,0.5467120902338473,0.4182065345230492,-0.4960011491063573,0.3037384085268558,-0.3966424877373579,0.5933056259993512,0.1460667849608907,0.5400894246979627,0.0598524103077863,-0.6844549190164222,0.5949362321305705,0.1486706194607723
610385,MULTICULTURAL HS,170993005794,5794,Multicultural Acad Scholarshp HS,1709930,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,41.835448,-87.735546,17031830500,56,230,1072,-0.6669198300514626,0.0081112264046134,-0.5977656863035626,-0.133209194276573,-0.0624435627654647,0.4182065345230492,-1.0056611890561031,-0.4970263580805164,-0.3966424877373579,0.5933056259993512,0.1460667849608907,0.2136101346395839,0.0598524103077863,-0.6844549190164222,0.5949362321305705,-0.1444574544057425
610392,WORLD LANGUAGE HS,170993005788,5788,World Language High School,1709930,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,41.835226,-87.735982,17031830500,74,352,1072,-0.5010105468006665,0.6745836626503422,-0.6754525414757104,0.3287149951577812,-0.4779978845588785,0.4182065345230492,-0.3569409529842565,0.7246293442423004,-0.3966424877373579,0.5933056259993512,0.1460667849608907,0.5367137053800897,0.0598524103077863,-0.6844549190164222,0.5949362321305705,0.1262078759194011
610386,PEACE AND EDUCATION HS,170993002596,2596,Peace and Education Coalition HS,1709930,4946 S Paulina St,Chicago,IL,60609,4946 S Paulina St,Chicago,IL,60609,41.80356,-87.667611,17031611300,49,104,824,-0.8403704443591132,-1.738506192722124,-0.079853318489243,-2.766082093067588,-4.698656452061784,0.4182065345230492,-1.896179112095844,-0.9315391306143308,-0.283684585730957,-1.1529640366257536,-0.7158094602586078,-1.8684092055026071,-0.3475011516155608,-0.7612195591551626,-0.3092348902889794,-1.373363201404108
610391,LINDBLOM HS,170993005791,5791,Lindblom Math & Science Acad HS,1709930,6130 S Wolcott Ave,Chicago,IL,60636,6130 S Wolcott Ave,Chicago,IL,60636,41.78211,-87.672162,17031670600,205,1325,373,0.5321518079883827,1.4835433094037782,1.2021459146861566,0.4439884582885729,0.3515426295117473,-0.4000193697706967,-0.2626208587197293,1.8424195589453576,-1.4531311006207626,-1.7458175368095932,-4.268137227717349,0.8223169146490581,-1.593076803634332,-0.5568778685431683,-0.7902742458683785,0.12550292429266074
610394,UPLIFT HS,170993005787,5787,Uplift Community High School,1709930,900 W Wilson Ave,Chicago,IL,60640,900 W Wilson Ave,Chicago,IL,60640,41.965948,-87.65217,17031031501,59,242,1776,-0.6593784989946083,-0.0608341980345998,-0.5064533129148118,-0.1313671388136907,0.0047167316657939,0.4182065345230492,0.1549636720512079,-0.9315391306143308,-1.300305703788572,-0.1759092383665977,-0.0752257644873593,-0.2524399227379024,-0.905984123679262,-0.4242902390483064,-0.2208496232659517,-0.4250599150608855
610513,AIR FORCE HS,170993006055,6055,Air Force Acad High School,1709930,3630 S Wells St,Chicago,IL,60609,3630 S Wells St,Chicago,IL,60609,41.827898,-87.632962,17031340600,45,263,413,-0.6970851542788802,0.3022783706785905,-0.0285215730354028,-0.0067219694930831,-1.0769555642597075,0.4182065345230492,1.1477684170444864,-0.1504441381633886,-3.107632135891,-2.117464463367336,-2.7074424052928525,0.0655896838804335,-1.9223927867647563,-1.2525132560431007,-0.4514640556134061,-0.7016135080395262
610518,AUSTIN CCA HS,170993005984,5984,Austin College and Career Acad HS,1709930,231 N Pine Ave,Chicago,IL,60644,231 N Pine Ave,Chicago,IL,60644,41.884832,-87.762933,17031251900,84,219,1601,-0.6895438232220258,-1.113401011139923,-0.6709198228837278,-0.1838425886723993,-0.1304727498948447,0.4182065345230492,0.2560088559276232,-0.1963285286862381,-1.5328660902723406,-1.305811428279655,-1.717449420919105,-0.4782493140448939,-1.331882673566792,-0.871452297630542,1.268492922202666,-0.5702604995723095
610524,ALCOTT HS,170993006072,6072,Alcott Humanities High School,1709930,2957 N Hoyne Ave,Chicago,IL,60618,2957 N Hoyne Ave,Chicago,IL,60618,41.935468,-87.680351,17031051400,57,311,787,-0.5764238573692102,0.927383552260791,0.0861228851297084,-3.070000884103452,-0.7113358180179644,0.4182065345230492,-0.2886861724814881,0.5680655077124455,1.091743985758758,1.4070301771691165,0.7167686230116384,-1.5850023865726484,1.0312206105570263,1.80387570894529,0.5436321403528339,-0.2157115955234447
610529,OGDEN HS,170993006093,6093,Ogden Int High School,1709930,1250 W Erie St,Chicago,IL,60642,1250 W Erie St,Chicago,IL,60642,41.893928,-87.6585,17031243200,78,885,928,-0.4180559051752683,1.1434125488369928,2.141025140104364,-1.0590788257409411,-0.1160073757440676,0.4182065345230492,-0.673793994843481,-0.9189919946842896,0.9189848415136735,1.86278306372015,0.9613551250333888,-0.1270678391220024,1.3038422071736713,1.7660394135128898,0.342987424984448,0.37692067855190736
