year,date,statefips,countyfips,ctfips,latitude,longitude,ds_pm_pred,ds_pm_stdd
2016,02JAN2016,17,31,17031805301,42.04498,-87.81964,9.1912,6.4535
2016,02JAN2016,17,31,17031804715,42.04502,-88.09769,9.0727,6.7446
2016,02JAN2016,17,31,17031806201,42.04545,-87.88982,9.1966,6.6054
2016,02JAN2016,17,89,17089851302,42.04578,-88.27645,8.7909,6.7575
2016,02JAN2016,17,31,17031809400,42.04612,-87.67828,9.2204,6.9497
2016,02JAN2016,17,31,17031809500,42.04646,-87.68772,9.2381,6.457
2016,02JAN2016,17,89,17089851909,42.04699,-88.32485,8.885,7.1606
2016,02JAN2016,17,31,17031808500,42.0472,-87.77352,9.328,6.6999
2016,02JAN2016,17,31,17031806004,42.04724,-87.83582,9.3392,6.9027
2016,02JAN2016,17,31,17031806003,42.04728,-87.85043,9.2531,6.6843
2016,02JAN2016,17,31,17031806102,42.04788,-87.9025,9.0676,6.3501
2016,02JAN2016,17,31,17031806002,42.04843,-87.86664,9.2019,6.8035
2016,02JAN2016,17,31,17031808400,42.04873,-87.79378,8.8046,6.1149
2016,02JAN2016,17,31,17031805302,42.04977,-87.81344,9.2782,6.879
2016,02JAN2016,17,31,17031804403,42.05197,-88.24258,9.1112,6.9519
2016,02JAN2016,17,31,17031809200,42.05251,-87.69934,9.0979,6.7216
2016,02JAN2016,17,31,17031806700,42.05278,-87.72285,9.2594,6.5184
2016,02JAN2016,17,31,17031804713,42.05351,-88.08995,9.1072,6.796
2016,02JAN2016,17,31,17031804603,42.05371,-88.05399,9.1452,7.0982
2016,02JAN2016,17,31,17031804706,42.05449,-88.10609,9.2086,7.1119
2016,02JAN2016,17,31,17031804701,42.05451,-88.15345,9.3197,7.0968
2016,02JAN2016,17,31,17031808702,42.05462,-87.67556,8.859,6.1666
2016,02JAN2016,17,31,17031805109,42.05506,-87.97609,9.0038,6.5281
2016,02JAN2016,17,89,17089850800,42.0552,-88.27324,8.766,6.6005
2016,02JAN2016,17,31,17031804705,42.0563,-88.11854,9.1942,6.9614
2016,02JAN2016,17,31,17031806801,42.0563,-87.7395,9.2481,6.5459
2016,02JAN2016,17,31,17031805001,42.05643,-87.95126,9.2917,6.8358
2016,02JAN2016,17,31,17031806900,42.05674,-87.75574,9.0497,6.6274
2016,02JAN2016,17,31,17031809300,42.05795,-87.68652,8.8754,6.3109
2016,02JAN2016,17,31,17031804311,42.05811,-88.21291,9.1228,6.9251
2016,02JAN2016,17,31,17031806103,42.05881,-87.91182,9.0155,6.5672
2016,02JAN2016,17,89,17089851000,42.05905,-88.29874,8.9947,7.0712
2016,02JAN2016,17,31,17031809100,42.05934,-87.70433,9.3068,6.9596
2016,02JAN2016,17,31,17031804901,42.05938,-87.93222,9.1148,6.7596
2016,02JAN2016,17,31,17031805202,42.05965,-87.81472,9.3982,7.1895
2016,02JAN2016,17,31,17031805105,42.05967,-88.01524,9.1418,6.8961
2016,02JAN2016,17,31,17031809000,42.05973,-87.71893,9.1678,6.7532
2016,02JAN2016,17,31,17031806104,42.05987,-87.87892,9.4865,6.9554
2016,02JAN2016,17,89,17089851910,42.05991,-88.34381,8.7771,6.5909
2016,02JAN2016,17,31,17031808600,42.06024,-87.78571,9.1254,6.3112
2016,02JAN2016,17,31,17031806001,42.06038,-87.84917,9.1257,6.2671
2016,02JAN2016,17,31,17031805106,42.06081,-87.99827,9.238,6.7752
2016,02JAN2016,17,31,17031805201,42.06081,-87.83076,9.344,6.834
2016,02JAN2016,17,31,17031805110,42.06281,-87.97447,9.135,6.7003
2016,02JAN2016,17,31,17031804714,42.06313,-88.0948,9.062,6.9298
2016,02JAN2016,17,31,17031808800,42.06481,-87.68641,9.2524,6.9211
2016,02JAN2016,17,31,17031808900,42.0665,-87.71743,9.2724,6.7005
2016,02JAN2016,17,89,17089850701,42.06749,-88.41042,8.8323,7.0768
2016,02JAN2016,17,31,17031802004,42.06931,-87.85371,9.2721,6.6805
2016,02JAN2016,17,31,17031801400,42.07114,-87.76556,9.1525,6.6198
2016,02JAN2016,17,31,17031802802,42.07166,-87.94318,9.165,6.8269
2016,02JAN2016,17,31,17031802100,42.07226,-87.81153,9.2388,6.6206
2016,02JAN2016,17,31,17031801000,42.07226,-87.73488,9.1877,6.6667
2016,02JAN2016,17,31,17031804000,42.07274,-88.018,9.1503,6.7761
2016,02JAN2016,17,31,17031802200,42.07295,-87.78808,9.3179,7.0795
2016,02JAN2016,17,31,17031802002,42.0733,-87.83207,9.3112,6.7399
2016,02JAN2016,17,31,17031800900,42.07349,-87.75272,9.091,6.2368
2016,02JAN2016,17,31,17031803500,42.07391,-87.99402,9.1312,6.5821
2016,02JAN2016,17,31,17031801300,42.07409,-87.69699,9.2383,6.6483
2016,02JAN2016,17,31,17031802702,42.07425,-87.90761,9.2257,6.5856
2016,02JAN2016,17,31,17031803400,42.07456,-87.97112,9.2524,6.6493
2016,02JAN2016,17,31,17031804108,42.07497,-88.05076,9.3693,6.8063
2016,02JAN2016,17,31,17031801100,42.07514,-87.71496,9.0737,6.246
2016,02JAN2016,17,31,17031804109,42.07548,-88.03667,9.1382,6.6166
2016,02JAN2016,17,31,17031802003,42.0796,-87.84561,9.6124,7.7025
2016,02JAN2016,17,31,17031804105,42.08001,-88.09638,9.1732,6.7034
2016,02JAN2016,17,31,17031801200,42.08107,-87.69711,9.2757,6.593
2016,02JAN2016,17,89,17089850500,42.08121,-88.2665,8.9621,6.5357
2016,02JAN2016,17,31,17031802801,42.08279,-87.95663,9.2146,6.8624
2016,02JAN2016,17,31,17031803902,42.08297,-88.01522,9.3971,7.0161
2016,02JAN2016,17,31,17031802701,42.0844,-87.91666,9.24,6.6972
2016,02JAN2016,17,89,17089850600,42.08467,-88.32301,8.9277,6.8146
2016,02JAN2016,17,31,17031800700,42.0847,-87.74261,9.0467,6.4212
2016,02JAN2016,17,31,17031803300,42.08507,-87.98948,9.2019,6.9896
2016,02JAN2016,17,31,17031801902,42.08652,-87.78349,9.1441,6.5101
2016,02JAN2016,17,97,17097860500,42.44061,-87.8344,9.8886,7.7479
2016,02JAN2016,17,31,17031801603,42.08717,-87.87792,9.2244,6.525
2016,02JAN2016,17,31,17031804106,42.08795,-88.05005,9.133,7.0222
2016,02JAN2016,17,31,17031800600,42.08875,-87.71433,8.9771,6.4038
2016,02JAN2016,17,31,17031801607,42.08944,-87.85893,9.2433,6.4892
2016,02JAN2016,17,31,17031802300,42.09052,-87.82416,9.0145,6.2229
2016,02JAN2016,17,31,17031801901,42.09381,-87.80502,9.1838,6.4883
2016,02JAN2016,17,31,17031800800,42.09468,-87.75936,9.106,6.2969
2016,02JAN2016,17,31,17031804102,42.0947,-88.07685,9.1756,7.1458
2016,02JAN2016,17,31,17031802605,42.09714,-87.91296,9.4821,7.1189
2016,02JAN2016,17,31,17031802900,42.09719,-87.96903,9.1206,6.9008
2016,02JAN2016,17,31,17031802610,42.09766,-87.89551,9.3434,6.9413
2016,02JAN2016,17,31,17031803901,42.09783,-88.01922,9.3831,6.7971
2016,02JAN2016,17,31,17031803200,42.09886,-87.99766,9.1975,6.9328
2016,02JAN2016,17,31,17031802607,42.09888,-87.93197,9.2103,6.6148
2016,02JAN2016,17,89,17089850400,42.09995,-88.25635,8.8228,6.4861
2016,02JAN2016,17,31,17031800500,42.10024,-87.74065,8.9844,6.2351
2016,02JAN2016,17,31,17031803100,42.10036,-87.98639,9.1126,6.8046
2016,02JAN2016,17,31,17031802608,42.10098,-87.94891,9.2639,6.6169
2016,02JAN2016,17,31,17031804104,42.10478,-88.10912,9.2655,6.8346
2016,02JAN2016,17,31,17031802609,42.10539,-87.89987,9.2947,6.7984
2016,02JAN2016,17,31,17031803702,42.10567,-88.05412,9.0339,6.7738
2016,02JAN2016,17,31,17031801608,42.10682,-87.83077,9.4156,7.1403
2016,02JAN2016,17,31,17031800400,42.10718,-87.7285,8.954,6.3914
2016,02JAN2016,17,31,17031804202,42.10781,-88.13064,9.178,6.8726
2016,02JAN2016,17,31,17031803800,42.10904,-88.03545,9.1652,6.5599
2016,02JAN2016,17,31,17031804201,42.11121,-88.18877,8.9513,6.656
2016,02JAN2016,17,89,17089850702,42.11229,-88.51627,8.9874,7.0543
2016,02JAN2016,17,89,17089850202,42.11243,-88.24925,8.9519,6.7758
2016,02JAN2016,17,31,17031800300,42.11316,-87.75541,9.3706,6.9456
2016,02JAN2016,17,89,17089850302,42.11334,-88.27361,9.0861,6.8972
2016,02JAN2016,17,89,17089850103,42.11398,-88.33074,8.9632,6.4499
2016,02JAN2016,17,31,17031801800,42.11499,-87.78799,9.2469,6.6861
2016,02JAN2016,17,31,17031803015,42.1164,-87.9496,9.493,6.9159
2016,02JAN2016,17,31,17031801606,42.11653,-87.86857,9.4472,7.2932
2016,02JAN2016,17,31,17031803014,42.11703,-87.93193,9.3062,6.8465
2016,02JAN2016,17,31,17031803607,42.11728,-88.01405,9.2182,6.3954
2016,02JAN2016,17,31,17031803008,42.1181,-87.97044,9.3003,6.7814
2016,02JAN2016,17,31,17031803701,42.11904,-88.05254,9.2088,6.8357
2016,02JAN2016,17,31,17031803017,42.11922,-87.99821,9.6262,7.1942
2016,02JAN2016,17,31,17031803603,42.12037,-88.09552,9.0893,7.0949
2016,02JAN2016,17,31,17031803016,42.12079,-87.98646,9.1948,6.7411
2016,02JAN2016,17,31,17031802505,42.12092,-87.91117,9.272,6.8164
2016,02JAN2016,17,31,17031801702,42.12437,-87.82677,9.5192,7.2608
2016,02JAN2016,17,89,17089850201,42.12543,-88.24718,9.0941,7.2495
2016,02JAN2016,17,31,17031801701,42.12649,-87.84293,9.2408,6.553
2016,02JAN2016,17,89,17089850301,42.12888,-88.26991,9.2284,6.9031
2016,02JAN2016,17,31,17031803605,42.12912,-88.02486,9.3588,7.1973
2016,02JAN2016,17,31,17031802506,42.12986,-87.89806,9.3506,6.8975
2016,02JAN2016,17,31,17031803604,42.1299,-88.04097,9.2307,7.0963
2016,02JAN2016,17,31,17031803610,42.13073,-88.06553,9.112,6.6843
2016,02JAN2016,17,31,17031801605,42.13156,-87.86705,9.3432,6.7953
2016,02JAN2016,17,31,17031802503,42.1316,-87.95378,9.2454,6.9429
2016,02JAN2016,17,31,17031803007,42.13175,-87.97065,9.2939,7.0858
2016,02JAN2016,17,31,17031803005,42.13224,-87.99189,9.3664,7.3189
2016,02JAN2016,17,31,17031802504,42.13276,-87.93673,8.992,6.2917
2016,02JAN2016,17,89,17089850106,42.13393,-88.29961,8.8907,6.6182
2016,02JAN2016,17,31,17031800200,42.13512,-87.77048,9.2955,6.8724
2016,02JAN2016,17,31,17031800100,42.13802,-87.75468,9.2774,6.7934
2016,02JAN2016,17,31,17031803606,42.13886,-88.01234,9.3252,6.8344
2016,02JAN2016,17,89,17089850105,42.13898,-88.33385,8.8843,6.3762
2016,02JAN2016,17,31,17031801500,42.14051,-87.81411,9.4815,6.9689
2016,02JAN2016,17,31,17031802403,42.14203,-87.95301,9.4149,6.8691
2016,02JAN2016,17,31,17031803013,42.14311,-87.97188,9.3223,6.7909
2016,02JAN2016,17,31,17031803012,42.14329,-87.99519,9.402,6.7722
2016,02JAN2016,17,89,17089850101,42.14459,-88.25581,8.973,6.7154
2016,02JAN2016,17,31,17031803608,42.14471,-88.07737,9.1558,7.1907
2016,02JAN2016,17,31,17031801601,42.14522,-87.86327,9.3512,6.6886
2016,02JAN2016,17,31,17031802402,42.14642,-87.90955,9.3785,7.3226
2016,02JAN2016,17,31,17031802404,42.14775,-87.94389,9.3193,7.023
2016,02JAN2016,17,31,17031803611,42.14781,-88.01785,9.3324,6.5476
2016,02JAN2016,17,31,17031803612,42.14977,-88.00872,9.1253,6.5542
2016,02JAN2016,17,31,17031803010,42.15036,-87.98161,9.3453,6.6564
2016,02JAN2016,17,97,17097864903,42.15968,-87.85648,9.4493,6.7509
2016,02JAN2016,17,111,17111871310,42.16021,-88.30048,9.1976,7.0622
2016,02JAN2016,17,97,17097864904,42.16058,-87.83722,9.1066,6.5036
2016,02JAN2016,17,97,17097865802,42.16156,-87.82118,9.3384,6.781
2016,02JAN2016,17,111,17111871404,42.16172,-88.27033,9.2868,7.4885
2016,02JAN2016,17,97,17097864516,42.16209,-87.97582,9.2658,7.0338
2016,02JAN2016,17,97,17097864519,42.16433,-87.95973,9.4221,7.02
2016,02JAN2016,17,111,17111871206,42.16489,-88.33518,9.3199,7.4351
2016,02JAN2016,17,97,17097865600,42.165,-87.77545,9.1859,6.4154
2016,02JAN2016,17,97,17097864412,42.16518,-88.07888,8.9944,6.378
2016,02JAN2016,17,97,17097865801,42.16634,-87.81124,9.36,6.5962
2016,02JAN2016,17,97,17097865700,42.167,-87.79473,9.2679,6.71
2016,02JAN2016,17,97,17097864505,42.16727,-87.9161,9.3399,7.1149
2016,02JAN2016,17,97,17097864802,42.17111,-87.87724,9.0442,6.3012
2016,02JAN2016,17,97,17097864411,42.17168,-88.10626,9.3192,7.0568
2016,02JAN2016,17,97,17097864520,42.17177,-87.9497,9.4402,7.0595
2016,02JAN2016,17,97,17097864308,42.1722,-88.13687,8.9925,6.487
2016,02JAN2016,17,111,17111871104,42.17289,-88.40008,9.0434,6.7971
2016,02JAN2016,17,97,17097864307,42.17364,-88.17633,9.1684,6.7119
2016,02JAN2016,17,111,17111871107,42.17412,-88.36182,9.0796,6.8505
2016,02JAN2016,17,97,17097864515,42.17415,-87.99563,9.2359,6.4256
2016,02JAN2016,17,97,17097864403,42.17498,-88.03208,9.2619,6.5917
2016,02JAN2016,17,111,17111871402,42.1764,-88.22572,9.0868,6.7938
2016,02JAN2016,17,97,17097864901,42.17663,-87.84464,9.4392,6.7526
2016,02JAN2016,17,97,17097864518,42.17708,-87.97145,9.5489,7.3566
2016,02JAN2016,17,111,17111871205,42.18243,-88.31819,9.1156,6.7469
2016,02JAN2016,17,97,17097864410,42.18297,-88.0662,9.2715,7.4613
2016,02JAN2016,17,111,17111871207,42.18298,-88.34219,9.001,6.4921
2016,02JAN2016,17,111,17111871311,42.18487,-88.29624,9.3658,7.4685
2016,02JAN2016,17,97,17097865502,42.18493,-87.79088,9.2573,6.97
2016,02JAN2016,17,97,17097864522,42.189,-87.90119,9.3197,6.7541
2016,02JAN2016,17,97,17097865400,42.18918,-87.81525,9.1891,6.6481
2016,02JAN2016,17,97,17097864801,42.18925,-87.86587,9.1967,6.6181
2016,02JAN2016,17,97,17097864521,42.19007,-87.93374,9.3095,6.6862
2016,02JAN2016,17,97,17097864409,42.19021,-88.08524,9.5381,7.4339
2016,02JAN2016,17,97,17097864517,42.19033,-87.97507,9.3125,6.8126
2016,02JAN2016,17,111,17111871109,42.1905,-88.39353,9.1473,7.3726
2016,02JAN2016,17,111,17111871600,42.19072,-88.25579,9.0257,6.728
2016,02JAN2016,17,97,17097864700,42.19238,-87.83881,9.0893,6.7642
2016,02JAN2016,17,111,17111871208,42.19631,-88.34727,9.3694,7.2391
2016,02JAN2016,17,111,17111871108,42.19733,-88.37078,9.3047,7.5863
2016,02JAN2016,17,111,17111871209,42.2001,-88.32596,9.1567,7.0497
2016,02JAN2016,17,97,17097864306,42.20161,-88.1517,9.2757,7.1658
2016,02JAN2016,17,97,17097864408,42.2039,-88.09093,9.371,7.1014
2016,02JAN2016,17,111,17111871004,42.20427,-88.64256,9.3222,7.3483
2016,02JAN2016,17,97,17097864514,42.20533,-87.94865,9.5791,7.0716
2016,02JAN2016,17,97,17097865200,42.20674,-87.81242,9.2158,6.7488
2016,02JAN2016,17,97,17097864512,42.20802,-87.97586,9.2065,6.623
2016,02JAN2016,17,97,17097865300,42.20959,-87.82852,9.2362,6.6174
2016,02JAN2016,17,97,17097865501,42.21004,-87.8073,9.1475,6.3776
2016,02JAN2016,17,111,17111871306,42.21096,-88.28529,9.0868,6.8969
2016,02JAN2016,17,111,17111871307,42.21218,-88.21908,9.4424,7.4265
2016,02JAN2016,17,97,17097864402,42.21932,-88.03131,9.3168,6.9849
2016,02JAN2016,17,111,17111871202,42.21947,-88.32966,9.278,7.0417
2016,02JAN2016,17,97,17097864511,42.21955,-87.99374,9.4137,7.2137
2016,02JAN2016,17,111,17111871106,42.21966,-88.39388,8.9956,6.7761
2016,02JAN2016,17,97,17097864601,42.21993,-87.86971,9.3859,6.6372
2016,02JAN2016,17,111,17111871201,42.22307,-88.34637,9.2646,6.9013
2016,02JAN2016,17,97,17097864303,42.22392,-88.17866,9.2872,7.2733
2016,02JAN2016,17,111,17111871105,42.22462,-88.36136,9.2717,7.3143
2016,02JAN2016,17,97,17097864305,42.22506,-88.13809,9.2838,6.817
2016,02JAN2016,17,97,17097864513,42.22604,-87.95438,9.4074,7.3852
2016,02JAN2016,17,97,17097864602,42.22742,-87.84366,9.1737,6.8824
2016,02JAN2016,17,97,17097864407,42.22751,-88.09013,9.2886,6.8419
2016,02JAN2016,17,111,17111871305,42.22951,-88.22463,9.3296,7.1857
2016,02JAN2016,17,111,17111871304,42.23127,-88.26525,9.0764,6.7853
2016,02JAN2016,17,111,17111871500,42.23308,-88.51376,9.3841,7.5554
2016,02JAN2016,17,97,17097865000,42.23335,-87.8234,9.1207,6.5801
2016,02JAN2016,17,111,17111871301,42.23411,-88.31127,9.5192,7.4552
2016,02JAN2016,17,97,17097864510,42.23452,-87.98256,9.2589,6.8952
2016,02JAN2016,17,97,17097866200,42.23788,-87.90958,9.5259,7.3323
2016,02JAN2016,17,97,17097863902,42.24636,-87.96035,9.2458,6.5813
2016,02JAN2016,17,97,17097864002,42.25137,-87.99367,9.3047,6.8241
2016,02JAN2016,17,97,17097864206,42.25158,-88.13473,9.4697,6.8515
2016,02JAN2016,17,111,17111870807,42.25312,-88.33915,9.5406,7.4119
2016,02JAN2016,17,97,17097863400,42.25356,-87.83037,9.4095,7.0294
2016,02JAN2016,17,111,17111870808,42.25429,-88.30229,9.3496,7.3609
2016,02JAN2016,17,97,17097864107,42.25507,-88.03825,9.3673,6.9289
2016,02JAN2016,17,97,17097863500,42.25547,-87.86448,9.197,6.6417
2016,02JAN2016,17,97,17097864204,42.25679,-88.17398,9.2805,6.841
2016,02JAN2016,17,97,17097864108,42.25765,-88.01104,9.5181,7.1778
2016,02JAN2016,17,97,17097863904,42.26026,-87.96428,9.4542,6.853
2016,02JAN2016,17,97,17097863801,42.26241,-87.93719,9.492,6.9553
2016,02JAN2016,17,111,17111870812,42.264,-88.20949,9.5683,7.141
2016,02JAN2016,17,111,17111870810,42.2711,-88.24106,9.3587,6.9975
2016,02JAN2016,17,97,17097864001,42.27438,-87.99028,9.3428,6.7077
2016,02JAN2016,17,97,17097863903,42.27595,-87.96665,9.5812,7.2034
2016,02JAN2016,17,111,17111870902,42.2787,-88.40812,9.4735,7.1097
2016,02JAN2016,17,111,17111870809,42.28098,-88.27083,9.4613,7.261
2016,02JAN2016,17,97,17097864105,42.28124,-88.0363,9.3756,7.0427
2016,02JAN2016,17,97,17097863202,42.28531,-87.8664,9.35,6.5953
2016,02JAN2016,17,97,17097863300,42.28533,-87.83884,9.3984,6.7115
2016,02JAN2016,17,111,17111871003,42.28738,-88.64387,9.8473,7.7342
2016,02JAN2016,17,97,17097863604,42.2878,-87.97062,9.1836,6.4341
2016,02JAN2016,17,97,17097864106,42.28785,-88.01149,9.3951,7.0466
2016,02JAN2016,17,97,17097864101,42.29093,-88.07663,9.3951,7.3875
2016,02JAN2016,17,97,17097863701,42.29432,-87.93966,9.2328,6.7449
2016,02JAN2016,17,97,17097863702,42.29469,-87.90445,9.2465,6.7445
2016,02JAN2016,17,97,17097864205,42.297,-88.14062,9.5329,7.3013
2016,02JAN2016,17,111,17111870803,42.29783,-88.31922,9.4284,7.5674
2016,02JAN2016,17,97,17097864203,42.29912,-88.18057,9.4399,6.8026
2016,02JAN2016,17,97,17097863603,42.29913,-87.98282,9.3604,6.8826
2016,02JAN2016,17,97,17097863006,42.30029,-87.85381,9.1836,6.8024
2016,02JAN2016,17,97,17097863005,42.30416,-87.84893,9.2885,6.6337
2016,02JAN2016,17,97,17097863004,42.30467,-87.86423,9.4788,7.0882
2016,02JAN2016,17,111,17111870905,42.3055,-88.44146,9.2426,7.5317
2016,02JAN2016,17,111,17111870811,42.30699,-88.22187,9.6269,7.4676
2016,02JAN2016,17,111,17111870904,42.31301,-88.46197,9.4822,7.106
2016,02JAN2016,17,97,17097863003,42.31432,-87.83743,9.3041,7.5133
2016,02JAN2016,17,97,17097863601,42.31672,-87.94666,9.441,7.0427
2016,02JAN2016,17,97,17097863201,42.31987,-87.87222,9.3577,6.6535
2016,02JAN2016,17,111,17111870903,42.32072,-88.4314,9.2325,7.701
2016,02JAN2016,17,97,17097863100,42.32132,-87.84771,9.3844,6.7473
2016,02JAN2016,17,97,17097862902,42.33054,-87.84904,9.3487,6.7847
2016,02JAN2016,17,111,17111870402,42.33329,-88.43508,9.3696,6.9578
2016,02JAN2016,17,97,17097862800,42.33356,-87.8726,9.5772,7.2805
2016,02JAN2016,17,97,17097862901,42.33515,-87.83672,9.2407,7.0762
2016,02JAN2016,17,111,17111870606,42.3361,-88.26796,9.651,7.7636
2016,02JAN2016,17,97,17097861105,42.33646,-88.04303,9.5756,7.9726
2016,02JAN2016,17,111,17111870605,42.33849,-88.29878,9.2698,6.7171
2016,02JAN2016,17,97,17097861607,42.34003,-87.99347,9.2593,6.8606
2016,02JAN2016,17,97,17097862502,42.34123,-87.85043,9.5586,7.0512
2016,02JAN2016,17,97,17097861402,42.34144,-88.09257,9.3783,6.7956
2016,02JAN2016,17,97,17097861504,42.34194,-87.89856,9.3116,6.632
2016,02JAN2016,17,97,17097862605,42.34378,-87.86772,9.1616,6.5925
2016,02JAN2016,17,97,17097861603,42.34649,-87.94865,9.5226,6.8271
2016,02JAN2016,17,97,17097862700,42.3469,-87.84065,9.5797,7.0357
2016,02JAN2016,17,97,17097861608,42.34709,-87.97558,9.5587,7.2332
2016,02JAN2016,17,97,17097860906,42.34878,-88.14492,9.4051,6.8212
2016,02JAN2016,17,97,17097862300,42.34953,-87.8312,9.2472,6.5685
2016,02JAN2016,17,97,17097861108,42.35127,-88.04986,9.4648,6.8042
2016,02JAN2016,17,97,17097862501,42.35368,-87.85074,9.2587,6.5903
2016,02JAN2016,17,97,17097862604,42.35453,-87.871,9.5416,6.7873
2016,02JAN2016,17,111,17111870702,42.35632,-88.22323,9.3789,6.9506
2016,02JAN2016,17,97,17097861404,42.35633,-88.07611,9.3755,6.83
2016,02JAN2016,17,97,17097862402,42.35743,-87.84083,9.3781,6.5011
2016,02JAN2016,17,97,17097861106,42.35828,-88.01991,9.6128,7.1585
2016,02JAN2016,17,97,17097861610,42.3588,-87.98066,9.4845,6.8741
2016,02JAN2016,17,97,17097861403,42.35905,-88.09431,9.4769,6.8608
2016,02JAN2016,17,97,17097861510,42.36076,-87.90151,9.5077,7.2532
2016,02JAN2016,17,97,17097861509,42.36347,-87.92615,9.3206,6.763
2016,02JAN2016,17,97,17097861107,42.36357,-88.05404,9.4718,6.8652
2016,02JAN2016,17,97,17097860904,42.3638,-88.18539,9.5834,7.8355
2016,02JAN2016,17,97,17097862603,42.36492,-87.87035,9.1871,6.4178
2016,02JAN2016,17,111,17111870603,42.36544,-88.29397,9.2224,6.5931
2016,02JAN2016,17,97,17097862401,42.36568,-87.84052,9.5375,7.4077
2016,02JAN2016,17,111,17111870604,42.36731,-88.26649,9.3331,6.696
2016,02JAN2016,17,97,17097861304,42.36845,-88.10024,9.7232,7.3773
2016,02JAN2016,17,97,17097862000,42.36853,-87.85345,9.4713,6.9781
2016,02JAN2016,17,111,17111870500,42.36863,-88.33255,9.6391,7.4435
2016,02JAN2016,17,97,17097861611,42.37031,-87.98353,9.3046,6.8409
2016,02JAN2016,17,97,17097862200,42.37189,-87.82266,9.5971,7.2818
2016,02JAN2016,17,111,17111870401,42.37258,-88.41254,9.5478,7.286
2016,02JAN2016,17,97,17097861201,42.37406,-88.08146,9.5888,7.2225
2016,02JAN2016,17,97,17097861303,42.37561,-88.09994,9.3023,6.7185
2016,02JAN2016,17,97,17097862100,42.37708,-87.84124,9.3862,6.957
2016,02JAN2016,17,97,17097861301,42.37825,-88.10972,9.7221,7.5177
2016,02JAN2016,17,97,17097861202,42.37931,-88.05581,9.5541,6.8779
2016,02JAN2016,17,97,17097861508,42.3797,-87.92264,9.4596,6.6193
2016,02JAN2016,17,97,17097861902,42.38126,-87.87504,9.1529,6.5695
2016,02JAN2016,17,97,17097861609,42.38139,-87.9855,9.4532,7.1037
2016,02JAN2016,17,97,17097860905,42.38161,-88.14121,9.4097,6.9751
2016,02JAN2016,17,97,17097866100,42.38237,-87.85202,9.2576,6.8605
2016,02JAN2016,17,97,17097861804,42.38476,-87.8603,9.4603,7.1795
2016,02JAN2016,17,97,17097861702,42.38907,-87.83587,9.3817,6.4888
2016,02JAN2016,17,97,17097861507,42.39233,-87.89453,9.5105,6.6065
2016,02JAN2016,17,97,17097861014,42.39402,-88.03702,9.4435,6.8335
2016,02JAN2016,17,97,17097861505,42.39744,-87.93937,9.6046,7.3094
2016,02JAN2016,17,111,17111870200,42.39774,-88.57027,9.2434,7.0615
2016,02JAN2016,17,97,17097861604,42.39997,-87.97595,9.518,6.599
2016,02JAN2016,17,97,17097861011,42.40005,-88.0792,9.3234,6.7262
2016,02JAN2016,17,111,17111870703,42.40031,-88.27055,9.5666,7.1992
2016,02JAN2016,17,97,17097861701,42.40063,-87.82149,9.4455,8.7096
2016,02JAN2016,17,97,17097861506,42.40161,-87.91852,9.2992,6.6171
2016,02JAN2016,17,97,17097860903,42.40227,-88.16472,9.5328,7.0423
2016,02JAN2016,17,97,17097861803,42.40266,-87.85504,9.466,6.8032
2016,02JAN2016,17,97,17097861901,42.40296,-87.87477,9.046,6.4746
2016,02JAN2016,17,111,17111870704,42.40316,-88.21247,9.6764,7.2908
2016,02JAN2016,17,97,17097861010,42.40398,-88.11375,9.3988,6.8166
2016,02JAN2016,17,97,17097861013,42.40741,-88.05303,9.346,6.9466
2016,02JAN2016,17,97,17097861009,42.40961,-88.01318,9.4828,6.9839
2016,02JAN2016,17,97,17097861008,42.42051,-88.03454,9.6034,7.5733
2016,02JAN2016,17,97,17097860600,42.42639,-87.82301,9.3559,6.9561
2016,02JAN2016,17,97,17097860400,42.4288,-87.8643,9.4904,6.8826
2016,02JAN2016,17,97,17097861012,42.42935,-88.09485,9.5503,6.9362
2016,02JAN2016,17,97,17097861007,42.43508,-88.03509,9.5641,6.764
2016,02JAN2016,17,111,17111870302,42.44343,-88.60145,9.4312,7.0883
2016,02JAN2016,17,97,17097860807,42.44624,-88.1862,9.6094,7.3435
2016,02JAN2016,17,97,17097860808,42.44757,-88.15281,9.5781,7.4821
2016,02JAN2016,17,111,17111870102,42.44948,-88.22982,9.2818,6.5426
2016,02JAN2016,17,97,17097860200,42.45152,-87.82031,9.3371,6.4685
2016,02JAN2016,17,97,17097860302,42.45416,-87.83955,9.6025,6.948
2016,02JAN2016,17,97,17097866000,42.45446,-87.94382,9.616,7.0023
2016,02JAN2016,17,97,17097860301,42.45526,-87.84977,9.5731,6.9834
2016,02JAN2016,17,111,17111870101,42.45608,-88.3635,9.7446,7.8803
2016,02JAN2016,17,97,17097860811,42.45687,-88.05368,9.4407,6.9851
2016,02JAN2016,17,111,17111870301,42.45691,-88.65605,9.5612,7.2125
2016,02JAN2016,17,97,17097860809,42.45965,-88.11542,9.2825,6.9679
2016,02JAN2016,17,97,17097860101,42.46855,-87.86904,9.605,7.1115
2016,02JAN2016,17,97,17097860104,42.4711,-87.81971,9.4386,6.8895
2016,02JAN2016,17,97,17097860810,42.48108,-88.04867,9.6679,7.0433
2016,02JAN2016,17,97,17097860103,42.48598,-87.83523,9.4361,6.8282
